id,player_name,game_date,opponent_team,prop_type,hit,is_home,is_b2b,games_experience,minutes_bucket,closing_line,season_avg,last_10_avg,last_5_avg,std_dev,games_played,minutes_avg,days_rest,line_vs_season,line_vs_recent,form_trend,line_difficulty,actual_result,split,parsed_date
8610,Brandon Ingram,12/9/25,NYK,ra,1,1,0,moderate,high,9.5,9.6,9.7,9.2,,25,33.8,1,-0.09999999999999964,-0.1999999999999993,-0.5,,12,train,2025-12-09
8605,Brandon Ingram,12/9/25,NYK,rebounds,1,1,0,moderate,high,5.5,5.8,6.2,5.4,2.4,25,33.8,1,-0.2999999999999998,-0.7000000000000002,-0.7999999999999998,-0.12499999999999993,6,train,2025-12-09
8613,Brandon Ingram,12/7/25,BOS,assists,0,1,0,moderate,high,3.5,3.8,3.7,4.0,1.5,24,33.8,1,-0.2999999999999998,-0.20000000000000018,0.2999999999999998,-0.19999999999999987,3,train,2025-12-07
8616,Brandon Ingram,12/7/25,BOS,pa,1,1,0,moderate,high,27.5,24.5,24.4,20.8,,24,33.8,1,3.0,3.1000000000000014,-3.599999999999998,,33,train,2025-12-07
8611,Brandon Ingram,12/7/25,BOS,points,1,1,0,moderate,high,23.5,20.8,20.7,16.8,6.7,24,33.8,1,2.6999999999999993,2.8000000000000007,-3.8999999999999986,0.40298507462686556,30,train,2025-12-07
8615,Brandon Ingram,12/7/25,BOS,pr,1,1,0,moderate,high,29.5,26.7,26.5,22.6,,24,33.8,1,2.8000000000000007,3.0,-3.8999999999999986,,34,train,2025-12-07
8614,Brandon Ingram,12/7/25,BOS,pra,1,1,0,moderate,high,23.5,30.5,30.2,26.6,,24,33.8,1,-7.0,-6.699999999999999,-3.599999999999998,,37,train,2025-12-07
8617,Brandon Ingram,12/7/25,BOS,ra,0,1,0,moderate,high,9.5,9.7,9.5,9.8,,24,33.8,1,-0.1999999999999993,0.0,0.3000000000000007,,7,train,2025-12-07
8612,Brandon Ingram,12/7/25,BOS,rebounds,0,1,0,moderate,high,6.5,5.9,5.8,5.8,2.4,24,33.8,1,0.5999999999999996,0.7000000000000002,0.0,0.24999999999999986,4,train,2025-12-07
8620,Brandon Ingram,12/5/25,CHA,assists,0,1,1,moderate,high,3.5,3.8,3.8,3.6,1.4,23,34.0,0,-0.2999999999999998,-0.2999999999999998,-0.19999999999999973,-0.21428571428571416,2,train,2025-12-05
8623,Brandon Ingram,12/5/25,CHA,pa,0,1,1,moderate,high,27.5,25.2,26.5,24.2,,23,34.0,0,2.3000000000000007,1.0,-2.3000000000000007,,9,train,2025-12-05
8618,Brandon Ingram,12/5/25,CHA,points,0,1,1,moderate,high,23.5,21.4,22.7,20.6,6.2,23,34.0,0,2.1000000000000014,0.8000000000000007,-2.099999999999998,0.33870967741935504,7,train,2025-12-05
8622,Brandon Ingram,12/5/25,CHA,pr,0,1,1,moderate,high,29.5,27.2,28.2,26.2,,23,34.0,0,2.3000000000000007,1.3000000000000007,-2.0,,16,train,2025-12-05
8621,Brandon Ingram,12/5/25,CHA,pra,0,1,1,moderate,high,23.5,31.0,32.0,29.8,,23,34.0,0,-7.5,-8.5,-2.1999999999999993,,18,train,2025-12-05
8624,Brandon Ingram,12/5/25,CHA,ra,1,1,1,moderate,high,9.5,9.6,9.3,9.2,,23,34.0,0,-0.09999999999999964,0.1999999999999993,-0.10000000000000142,,11,train,2025-12-05
8619,Brandon Ingram,12/5/25,CHA,rebounds,1,1,1,moderate,high,5.5,5.8,5.5,5.6,2.3,23,34.0,0,-0.2999999999999998,0.0,0.09999999999999964,-0.1304347826086956,9,train,2025-12-05
8627,Brandon Ingram,12/4/25,LAL,assists,1,1,0,moderate,high,3.5,3.7,3.3,2.6,1.3,22,33.9,1,-0.20000000000000018,0.20000000000000018,-0.6999999999999997,-0.15384615384615397,7,train,2025-12-04
8630,Brandon Ingram,12/4/25,LAL,pa,0,1,0,moderate,high,27.5,25.1,25.9,26.6,,22,33.9,1,2.3999999999999986,1.6000000000000014,0.7000000000000028,,27,train,2025-12-04
8625,Brandon Ingram,12/4/25,LAL,points,0,1,0,moderate,high,22.5,21.5,22.6,24.0,6.3,22,33.9,1,1.0,-0.10000000000000142,1.3999999999999986,0.15873015873015872,20,train,2025-12-04
8629,Brandon Ingram,12/4/25,LAL,pr,0,1,0,moderate,high,29.5,27.2,27.9,29.6,,22,33.9,1,2.3000000000000007,1.6000000000000014,1.7000000000000028,,27,train,2025-12-04
8628,Brandon Ingram,12/4/25,LAL,pra,1,1,0,moderate,high,22.5,30.9,31.2,32.2,,22,33.9,1,-8.399999999999999,-8.7,1.0000000000000036,,34,train,2025-12-04
8631,Brandon Ingram,12/4/25,LAL,ra,1,1,0,moderate,high,9.5,9.4,8.6,8.2,,22,33.9,1,0.09999999999999964,0.9000000000000004,-0.40000000000000036,,14,train,2025-12-04
8626,Brandon Ingram,12/4/25,LAL,rebounds,1,1,0,moderate,high,5.5,5.7,5.3,5.6,2.4,22,33.9,1,-0.20000000000000018,0.20000000000000018,0.2999999999999998,-0.08333333333333341,7,train,2025-12-04
8634,Brandon Ingram,12/2/25,POR,assists,0,1,0,moderate,high,3.5,3.7,3.4,2.8,1.3,21,33.9,1,-0.20000000000000018,0.10000000000000009,-0.6000000000000001,-0.15384615384615397,3,train,2025-12-02
8637,Brandon Ingram,12/2/25,POR,pa,0,1,0,moderate,high,28.5,25.2,25.0,25.4,,21,33.9,1,3.3000000000000007,3.5,0.3999999999999986,,24,train,2025-12-02
8632,Brandon Ingram,12/2/25,POR,points,0,1,0,moderate,high,24.5,21.5,21.6,22.6,6.5,21,33.9,1,3.0,2.8999999999999986,1.0,0.46153846153846156,21,train,2025-12-02
8636,Brandon Ingram,12/2/25,POR,pr,0,1,0,moderate,high,30.5,27.2,26.8,28.2,,21,33.9,1,3.3000000000000007,3.6999999999999993,1.3999999999999986,,27,train,2025-12-02
8635,Brandon Ingram,12/2/25,POR,pra,1,1,0,moderate,high,24.5,30.9,30.2,31.0,,21,33.9,1,-6.399999999999999,-5.699999999999999,0.8000000000000007,,30,train,2025-12-02
8638,Brandon Ingram,12/2/25,POR,ra,0,1,0,moderate,high,9.5,9.4,8.6,8.4,,21,33.9,1,0.09999999999999964,0.9000000000000004,-0.1999999999999993,,9,train,2025-12-02
8633,Brandon Ingram,12/2/25,POR,rebounds,1,1,0,moderate,high,5.5,5.7,5.2,5.6,2.4,21,33.9,1,-0.20000000000000018,0.2999999999999998,0.39999999999999947,-0.08333333333333341,6,train,2025-12-02
8641,Brandon Ingram,11/30/25,NYK,assists,1,0,1,moderate,high,3.5,3.7,3.4,3.2,1.3,20,34.0,0,-0.20000000000000018,0.10000000000000009,-0.19999999999999973,-0.15384615384615397,4,train,2025-11-30
8644,Brandon Ingram,11/30/25,NYK,pa,0,0,1,moderate,high,27.5,25.6,26.1,27.8,,20,34.0,0,1.8999999999999986,1.3999999999999986,1.6999999999999993,,18,train,2025-11-30
8639,Brandon Ingram,11/30/25,NYK,points,0,0,1,moderate,high,23.5,21.9,22.7,24.6,6.4,20,34.0,0,1.6000000000000014,0.8000000000000007,1.9000000000000021,0.2500000000000002,14,train,2025-11-30
8643,Brandon Ingram,11/30/25,NYK,pr,0,0,1,moderate,high,29.5,27.8,28.3,31.6,,20,34.0,0,1.6999999999999993,1.1999999999999993,3.3000000000000007,,15,train,2025-11-30
8642,Brandon Ingram,11/30/25,NYK,pra,0,0,1,moderate,high,23.5,31.5,31.7,34.8,,20,34.0,0,-8.0,-8.2,3.099999999999998,,19,train,2025-11-30
8645,Brandon Ingram,11/30/25,NYK,ra,0,0,1,moderate,high,9.5,9.7,9.0,10.2,,20,34.0,0,-0.1999999999999993,0.5,1.1999999999999993,,5,train,2025-11-30
8640,Brandon Ingram,11/30/25,NYK,rebounds,0,0,1,moderate,high,5.5,6.0,5.6,7.0,2.2,20,34.0,0,-0.5,-0.09999999999999964,1.4000000000000004,-0.22727272727272727,1,train,2025-11-30
8648,Brandon Ingram,11/29/25,CHA,assists,1,0,0,moderate,high,3.5,3.7,3.5,3.4,1.4,19,33.6,2,-0.20000000000000018,0.0,-0.10000000000000009,-0.142857142857143,4,train,2025-11-29
8651,Brandon Ingram,11/29/25,CHA,pa,0,0,0,moderate,high,28.5,25.5,26.1,28.0,,19,33.6,2,3.0,2.3999999999999986,1.8999999999999986,,26,train,2025-11-29
8646,Brandon Ingram,11/29/25,CHA,points,0,0,0,moderate,high,24.5,21.8,22.6,24.6,6.6,19,33.6,2,2.6999999999999993,1.8999999999999986,2.0,0.409090909090909,22,train,2025-11-29
8650,Brandon Ingram,11/29/25,CHA,pr,0,0,0,moderate,high,31.0,27.8,28.4,30.4,,19,33.6,2,3.1999999999999993,2.6000000000000014,2.0,,28,train,2025-11-29
8649,Brandon Ingram,11/29/25,CHA,pra,1,0,0,moderate,high,24.5,31.5,31.9,33.8,,19,33.6,2,-7.0,-7.399999999999999,1.8999999999999986,,32,train,2025-11-29
8652,Brandon Ingram,11/29/25,CHA,ra,1,0,0,moderate,high,9.5,9.6,9.3,9.2,,19,33.6,2,-0.09999999999999964,0.1999999999999993,-0.10000000000000142,,10,train,2025-11-29
8647,Brandon Ingram,11/29/25,CHA,rebounds,1,0,0,moderate,high,5.5,5.9,5.8,5.8,2.3,19,33.6,2,-0.40000000000000036,-0.2999999999999998,0.0,-0.17391304347826103,6,train,2025-11-29
8655,Brandon Ingram,11/26/25,IND,assists,0,1,0,moderate,high,3.5,3.9,3.9,4.0,1.1,18,33.4,1,-0.3999999999999999,-0.3999999999999999,0.10000000000000009,-0.36363636363636354,0,train,2025-11-26
8658,Brandon Ingram,11/26/25,IND,pa,0,1,0,moderate,high,27.5,25.5,25.9,28.8,,18,33.4,1,2.0,1.6000000000000014,2.900000000000002,,26,train,2025-11-26
8653,Brandon Ingram,11/26/25,IND,points,1,1,0,moderate,high,23.5,21.6,22.0,24.8,6.7,18,33.4,1,1.8999999999999986,1.5,2.8000000000000007,0.28358208955223857,26,train,2025-11-26
8657,Brandon Ingram,11/26/25,IND,pr,1,1,0,moderate,high,29.5,27.4,27.6,30.2,,18,33.4,1,2.1000000000000014,1.8999999999999986,2.599999999999998,,34,train,2025-11-26
8656,Brandon Ingram,11/26/25,IND,pra,1,1,0,moderate,high,23.5,31.3,31.5,34.2,,18,33.4,1,-7.800000000000001,-8.0,2.700000000000003,,34,train,2025-11-26
8659,Brandon Ingram,11/26/25,IND,ra,0,1,0,moderate,high,9.5,9.7,9.5,9.4,,18,33.4,1,-0.1999999999999993,0.0,-0.09999999999999964,,8,train,2025-11-26
8654,Brandon Ingram,11/26/25,IND,rebounds,1,1,0,moderate,high,5.5,5.8,5.6,5.4,2.3,18,33.4,1,-0.2999999999999998,-0.09999999999999964,-0.1999999999999993,-0.1304347826086956,8,train,2025-11-26
8662,Brandon Ingram,11/24/25,CLE,assists,0,1,1,moderate,high,3.5,4.0,4.1,4.0,1.0,17,33.2,0,-0.5,-0.5999999999999996,-0.09999999999999964,-0.5,2,train,2025-11-24
8665,Brandon Ingram,11/24/25,CLE,pa,1,1,1,moderate,high,25.5,24.7,23.7,25.2,,17,33.2,0,0.8000000000000007,1.8000000000000007,1.5,,39,train,2025-11-24
8660,Brandon Ingram,11/24/25,CLE,points,1,1,1,moderate,high,21.5,20.7,19.6,21.2,5.6,17,33.2,0,0.8000000000000007,1.8999999999999986,1.5999999999999979,0.142857142857143,37,train,2025-11-24
8664,Brandon Ingram,11/24/25,CLE,pr,1,1,1,moderate,high,27.5,26.5,25.3,26.2,,17,33.2,0,1.0,2.1999999999999993,0.8999999999999986,,44,train,2025-11-24
8663,Brandon Ingram,11/24/25,CLE,pra,1,1,1,moderate,high,21.5,30.5,29.4,30.2,,17,33.2,0,-9.0,-7.899999999999999,0.8000000000000007,,46,train,2025-11-24
8666,Brandon Ingram,11/24/25,CLE,ra,0,1,1,moderate,high,9.5,9.8,9.8,9.0,,17,33.2,0,-0.3000000000000007,-0.3000000000000007,-0.8000000000000007,,9,train,2025-11-24
8661,Brandon Ingram,11/24/25,CLE,rebounds,1,1,1,moderate,high,5.5,5.8,5.7,5.0,2.4,17,33.2,0,-0.2999999999999998,-0.20000000000000018,-0.7000000000000002,-0.12499999999999993,7,train,2025-11-24
8669,Brandon Ingram,11/23/25,BKN,assists,1,1,0,moderate,high,3.5,4.0,4.1,4.0,1.0,16,33.0,1,-0.5,-0.5999999999999996,-0.09999999999999964,-0.5,4,train,2025-11-23
8672,Brandon Ingram,11/23/25,BKN,pa,0,1,0,moderate,high,25.5,25.1,24.9,24.6,,16,33.0,1,0.3999999999999986,0.6000000000000014,-0.29999999999999716,,18,train,2025-11-23
8667,Brandon Ingram,11/23/25,BKN,points,0,1,0,moderate,high,21.5,21.1,20.8,20.6,5.5,16,33.0,1,0.3999999999999986,0.6999999999999993,-0.1999999999999993,0.07272727272727247,14,train,2025-11-23
8671,Brandon Ingram,11/23/25,BKN,pr,0,1,0,moderate,high,27.5,26.9,26.6,25.4,,16,33.0,1,0.6000000000000014,0.8999999999999986,-1.2000000000000028,,20,train,2025-11-23
8670,Brandon Ingram,11/23/25,BKN,pra,1,1,0,moderate,high,21.5,30.9,30.7,29.4,,16,33.0,1,-9.399999999999999,-9.2,-1.3000000000000007,,24,train,2025-11-23
8673,Brandon Ingram,11/23/25,BKN,ra,0,1,0,moderate,high,10.5,9.8,9.9,8.8,,16,33.0,1,0.6999999999999993,0.5999999999999996,-1.0999999999999996,,10,train,2025-11-23
8668,Brandon Ingram,11/23/25,BKN,rebounds,1,1,0,moderate,high,5.5,5.8,5.8,4.8,2.4,16,33.0,1,-0.2999999999999998,-0.2999999999999998,-1.0,-0.12499999999999993,6,train,2025-11-23
8676,Brandon Ingram,11/21/25,WAS,assists,1,1,0,moderate,high,3.5,3.9,4.0,3.6,0.9,15,33.2,1,-0.3999999999999999,-0.5,-0.3999999999999999,-0.4444444444444443,6,train,2025-11-21
8679,Brandon Ingram,11/21/25,WAS,pa,1,1,0,moderate,high,25.5,24.8,24.4,24.4,,15,33.2,1,0.6999999999999993,1.1000000000000014,0.0,,30,train,2025-11-21
8674,Brandon Ingram,11/21/25,WAS,points,1,1,0,moderate,high,21.5,20.9,20.4,20.8,5.7,15,33.2,1,0.6000000000000014,1.1000000000000014,0.40000000000000213,0.10526315789473709,24,train,2025-11-21
8678,Brandon Ingram,11/21/25,WAS,pr,1,1,0,moderate,high,27.5,26.5,26.2,25.0,,15,33.2,1,1.0,1.3000000000000007,-1.1999999999999993,,32,train,2025-11-21
8677,Brandon Ingram,11/21/25,WAS,pra,1,1,0,moderate,high,21.5,30.4,30.2,28.6,,15,33.2,1,-8.899999999999999,-8.7,-1.5999999999999979,,38,train,2025-11-21
8680,Brandon Ingram,11/21/25,WAS,ra,1,1,0,moderate,high,9.5,9.5,9.8,7.8,,15,33.2,1,0.0,-0.3000000000000007,-2.000000000000001,,14,train,2025-11-21
8675,Brandon Ingram,11/21/25,WAS,rebounds,1,1,0,moderate,high,5.5,5.6,5.8,4.2,2.4,15,33.2,1,-0.09999999999999964,-0.2999999999999998,-1.5999999999999996,-0.04166666666666652,8,train,2025-11-21
8683,Brandon Ingram,11/19/25,PHI,assists,1,0,0,moderate,high,3.5,3.8,3.9,3.6,0.9,14,33.4,1,-0.2999999999999998,-0.3999999999999999,-0.2999999999999998,-0.33333333333333315,5,train,2025-11-19
8686,Brandon Ingram,11/19/25,PHI,pa,1,0,0,moderate,high,24.5,24.6,25.0,24.2,,14,33.4,1,-0.10000000000000142,-0.5,-0.8000000000000007,,27,train,2025-11-19
8681,Brandon Ingram,11/19/25,PHI,points,1,0,0,moderate,high,20.5,20.9,21.1,20.6,5.9,14,33.4,1,-0.3999999999999986,-0.6000000000000014,-0.5,-0.06779661016949128,22,train,2025-11-19
8685,Brandon Ingram,11/19/25,PHI,pr,0,0,0,moderate,high,25.5,26.9,27.1,26.4,,14,33.4,1,-1.3999999999999986,-1.6000000000000014,-0.7000000000000028,,22,train,2025-11-19
8684,Brandon Ingram,11/19/25,PHI,pra,1,0,0,moderate,high,20.5,30.6,31.0,30.0,,14,33.4,1,-10.100000000000001,-10.5,-1.0,,27,train,2025-11-19
8687,Brandon Ingram,11/19/25,PHI,ra,0,0,0,moderate,high,9.5,9.8,9.9,9.4,,14,33.4,1,-0.3000000000000007,-0.40000000000000036,-0.5,,5,train,2025-11-19
8682,Brandon Ingram,11/19/25,PHI,rebounds,0,0,0,moderate,high,5.5,6.0,6.0,5.8,2.0,14,33.4,1,-0.5,-0.5,-0.20000000000000018,-0.25,0,train,2025-11-19
8690,Brandon Ingram,11/17/25,CHA,assists,0,1,0,moderate,high,4.5,3.8,4.1,3.8,0.9,13,33.1,1,0.7000000000000002,0.40000000000000036,-0.2999999999999998,0.7777777777777779,3,train,2025-11-17
8693,Brandon Ingram,11/17/25,CHA,pa,1,1,0,moderate,high,24.5,24.2,23.9,23.0,,13,33.1,1,0.3000000000000007,0.6000000000000014,-0.8999999999999986,,30,train,2025-11-17
8688,Brandon Ingram,11/17/25,CHA,points,1,1,0,moderate,high,20.5,20.4,19.8,19.2,5.8,13,33.1,1,0.10000000000000142,0.6999999999999993,-0.6000000000000014,0.017241379310345074,27,train,2025-11-17
8692,Brandon Ingram,11/17/25,CHA,pr,1,1,0,moderate,high,25.5,26.4,25.5,25.0,,13,33.1,1,-0.8999999999999986,0.0,-0.5,,33,train,2025-11-17
8691,Brandon Ingram,11/17/25,CHA,pra,1,1,0,moderate,high,20.5,30.2,29.6,28.8,,13,33.1,1,-9.7,-9.100000000000001,-0.8000000000000007,,36,train,2025-11-17
8694,Brandon Ingram,11/17/25,CHA,ra,0,1,0,moderate,high,9.5,9.8,9.8,9.6,,13,33.1,1,-0.3000000000000007,-0.3000000000000007,-0.20000000000000107,,9,train,2025-11-17
8689,Brandon Ingram,11/17/25,CHA,rebounds,1,1,0,moderate,high,5.5,6.0,5.7,5.8,2.0,13,33.1,1,-0.5,-0.20000000000000018,0.09999999999999964,-0.25,6,train,2025-11-17
8697,Brandon Ingram,11/15/25,IND,assists,0,0,0,moderate,high,4.5,4.0,4.2,4.2,0.7,12,33.3,1,0.5,0.2999999999999998,0.0,0.7142857142857143,2,train,2025-11-15
8700,Brandon Ingram,11/15/25,IND,pa,0,0,0,moderate,high,23.5,24.5,24.3,22.2,,12,33.3,1,-1.0,-0.8000000000000007,-2.1000000000000014,,21,train,2025-11-15
8695,Brandon Ingram,11/15/25,IND,points,0,0,0,moderate,high,19.5,20.5,20.1,18.0,6.1,12,33.3,1,-1.0,-0.6000000000000014,-2.1000000000000014,-0.1639344262295082,19,train,2025-11-15
8699,Brandon Ingram,11/15/25,IND,pr,0,0,0,moderate,high,25.5,26.6,25.9,24.4,,12,33.3,1,-1.1000000000000014,-0.3999999999999986,-1.5,,24,train,2025-11-15
8698,Brandon Ingram,11/15/25,IND,pra,1,0,0,moderate,high,19.5,30.6,30.1,28.6,,12,33.3,1,-11.100000000000001,-10.600000000000001,-1.5,,26,train,2025-11-15
8701,Brandon Ingram,11/15/25,IND,ra,0,0,0,moderate,high,9.5,10.1,10.0,10.6,,12,33.3,1,-0.5999999999999996,-0.5,0.5999999999999996,,7,train,2025-11-15
8696,Brandon Ingram,11/15/25,IND,rebounds,0,0,0,moderate,high,5.5,6.1,5.8,6.4,2.1,12,33.3,1,-0.5999999999999996,-0.2999999999999998,0.6000000000000005,-0.28571428571428553,5,train,2025-11-15
8704,Brandon Ingram,11/13/25,CLE,assists,1,0,0,moderate,high,3.5,4.0,4.1,4.2,0.8,11,33.2,1,-0.5,-0.5999999999999996,0.10000000000000053,-0.625,4,train,2025-11-13
8707,Brandon Ingram,11/13/25,CLE,pa,0,0,0,moderate,high,23.5,25.4,26.0,25.2,,11,33.2,1,-1.8999999999999986,-2.5,-0.8000000000000007,,15,train,2025-11-13
8702,Brandon Ingram,11/13/25,CLE,points,0,0,0,moderate,high,19.5,21.4,21.9,21.0,5.6,11,33.2,1,-1.8999999999999986,-2.3999999999999986,-0.8999999999999986,-0.3392857142857141,11,train,2025-11-13
8706,Brandon Ingram,11/13/25,CLE,pr,0,0,0,moderate,high,25.5,27.5,27.8,27.8,,11,33.2,1,-2.0,-2.3000000000000007,0.0,,16,train,2025-11-13
8705,Brandon Ingram,11/13/25,CLE,pra,1,0,0,moderate,high,19.5,31.5,31.9,32.0,,11,33.2,1,-12.0,-12.399999999999999,0.10000000000000142,,20,train,2025-11-13
8708,Brandon Ingram,11/13/25,CLE,ra,0,0,0,moderate,high,9.5,10.2,10.0,11.0,,11,33.2,1,-0.6999999999999993,-0.5,1.0,,9,train,2025-11-13
8703,Brandon Ingram,11/13/25,CLE,rebounds,0,0,0,moderate,high,5.5,6.2,5.9,6.8,2.2,11,33.2,1,-0.7000000000000002,-0.40000000000000036,0.8999999999999995,-0.31818181818181823,5,train,2025-11-13
8711,Brandon Ingram,11/11/25,BKN,assists,0,0,0,few,high,4.5,4.0,4.0,4.4,0.8,10,33.2,2,0.5,0.5,0.40000000000000036,0.625,4,train,2025-11-11
8714,Brandon Ingram,11/11/25,BKN,pa,1,0,0,few,high,24.5,25.0,25.0,24.4,,10,33.2,2,-0.5,-0.5,-0.6000000000000014,,29,train,2025-11-11
8709,Brandon Ingram,11/11/25,BKN,points,1,0,0,few,high,19.5,21.0,21.0,20.0,5.7,10,33.2,2,-1.5,-1.5,-1.0,-0.2631578947368421,25,train,2025-11-11
8713,Brandon Ingram,11/11/25,BKN,pr,1,0,0,few,high,26.5,27.3,27.3,27.4,,10,33.2,2,-0.8000000000000007,-0.8000000000000007,0.09999999999999787,,30,train,2025-11-11
8712,Brandon Ingram,11/11/25,BKN,pra,1,0,0,few,high,19.5,31.3,31.3,31.8,,10,33.2,2,-11.8,-11.8,0.5,,34,train,2025-11-11
8715,Brandon Ingram,11/11/25,BKN,ra,0,0,0,few,high,10.5,10.3,10.3,11.8,,10,33.2,2,0.1999999999999993,0.1999999999999993,1.5,,9,train,2025-11-11
8710,Brandon Ingram,11/11/25,BKN,rebounds,0,0,0,few,high,5.5,6.3,6.3,7.4,2.3,10,33.2,2,-0.7999999999999998,-0.7999999999999998,1.1000000000000005,-0.3478260869565217,5,train,2025-11-11
8718,Brandon Ingram,11/8/25,PHI,assists,1,0,1,few,high,3.5,3.9,3.9,4.2,0.8,9,32.8,0,-0.3999999999999999,-0.3999999999999999,0.30000000000000027,-0.4999999999999999,5,train,2025-11-08
8721,Brandon Ingram,11/8/25,PHI,pa,1,0,1,few,high,23.5,24.9,24.9,25.8,,9,32.8,0,-1.3999999999999986,-1.3999999999999986,0.9000000000000021,,26,train,2025-11-08
8716,Brandon Ingram,11/8/25,PHI,points,1,0,1,few,high,19.5,21.0,21.0,21.6,6.1,9,32.8,0,-1.5,-1.5,0.6000000000000014,-0.24590163934426232,21,train,2025-11-08
8720,Brandon Ingram,11/8/25,PHI,pr,1,0,1,few,high,25.5,27.1,27.1,27.8,,9,32.8,0,-1.6000000000000014,-1.6000000000000014,0.6999999999999993,,29,train,2025-11-08
8719,Brandon Ingram,11/8/25,PHI,pra,1,0,1,few,high,19.5,31.0,31.0,32.0,,9,32.8,0,-11.5,-11.5,1.0,,34,train,2025-11-08
8722,Brandon Ingram,11/8/25,PHI,ra,1,0,1,few,high,9.5,10.0,10.0,10.4,,9,32.8,0,-0.5,-0.5,0.40000000000000036,,13,train,2025-11-08
8717,Brandon Ingram,11/8/25,PHI,rebounds,1,0,1,few,high,5.5,6.1,6.1,6.2,2.3,9,32.8,0,-0.5999999999999996,-0.5999999999999996,0.10000000000000053,-0.2608695652173912,8,train,2025-11-08
8725,Brandon Ingram,11/7/25,ATL,assists,1,0,0,few,high,3.5,3.9,3.9,4.4,0.8,8,32.5,2,-0.3999999999999999,-0.3999999999999999,0.5000000000000004,-0.4999999999999999,4,train,2025-11-07
8728,Brandon Ingram,11/7/25,ATL,pa,1,0,0,few,high,23.5,25.0,25.0,24.8,,8,32.5,2,-1.5,-1.5,-0.1999999999999993,,24,train,2025-11-07
8723,Brandon Ingram,11/7/25,ATL,points,1,0,0,few,high,19.5,21.1,21.1,20.4,6.5,8,32.5,2,-1.6000000000000014,-1.6000000000000014,-0.7000000000000028,-0.24615384615384636,20,train,2025-11-07
8727,Brandon Ingram,11/7/25,ATL,pr,1,0,0,few,high,25.5,27.3,27.3,26.0,,8,32.5,2,-1.8000000000000007,-1.8000000000000007,-1.3000000000000007,,26,train,2025-11-07
8726,Brandon Ingram,11/7/25,ATL,pra,1,0,0,few,high,19.5,31.1,31.1,30.4,,8,32.5,2,-11.600000000000001,-11.600000000000001,-0.7000000000000028,,30,train,2025-11-07
8729,Brandon Ingram,11/7/25,ATL,ra,1,0,0,few,high,9.5,10.0,10.0,10.0,,8,32.5,2,-0.5,-0.5,0.0,,10,train,2025-11-07
8724,Brandon Ingram,11/7/25,ATL,rebounds,1,0,0,few,high,5.5,6.1,6.1,5.6,2.5,8,32.5,2,-0.5999999999999996,-0.5999999999999996,-0.5,-0.23999999999999985,6,train,2025-11-07
8732,Brandon Ingram,11/4/25,MIL,assists,0,1,0,few,high,4.0,3.9,3.9,4.2,0.9,7,32.7,1,0.10000000000000009,0.10000000000000009,0.30000000000000027,0.1111111111111112,4,train,2025-11-04
8735,Brandon Ingram,11/4/25,MIL,pa,0,1,0,few,high,24.5,26.1,26.1,26.4,,7,32.7,1,-1.6000000000000014,-1.6000000000000014,0.29999999999999716,,17,train,2025-11-04
8730,Brandon Ingram,11/4/25,MIL,points,0,1,0,few,high,21.5,22.3,22.3,22.2,6.0,7,32.7,1,-0.8000000000000007,-0.8000000000000007,-0.10000000000000142,-0.13333333333333344,13,train,2025-11-04
8734,Brandon Ingram,11/4/25,MIL,pr,0,1,0,few,high,26.5,28.1,28.1,27.4,,7,32.7,1,-1.6000000000000014,-1.6000000000000014,-0.7000000000000028,,21,train,2025-11-04
8733,Brandon Ingram,11/4/25,MIL,pra,1,1,0,few,high,21.5,32.0,32.0,31.6,,7,32.7,1,-10.5,-10.5,-0.3999999999999986,,25,train,2025-11-04
8736,Brandon Ingram,11/4/25,MIL,ra,1,1,0,few,high,9.5,9.7,9.7,9.4,,7,32.7,1,-0.1999999999999993,-0.1999999999999993,-0.29999999999999893,,12,train,2025-11-04
8731,Brandon Ingram,11/4/25,MIL,rebounds,1,1,0,few,high,5.5,5.9,5.9,5.2,2.5,7,32.7,1,-0.40000000000000036,-0.40000000000000036,-0.7000000000000002,-0.16000000000000014,8,train,2025-11-04
8739,Brandon Ingram,11/2/25,MEM,assists,0,1,0,few,high,4.5,3.8,3.8,4.0,1.0,6,32.7,1,0.7000000000000002,0.7000000000000002,0.20000000000000018,0.7000000000000002,4,train,2025-11-02
8742,Brandon Ingram,11/2/25,MEM,pa,1,1,0,few,high,24.5,25.5,25.5,26.8,,6,32.7,1,-1.0,-1.0,1.3000000000000007,,30,train,2025-11-02
8737,Brandon Ingram,11/2/25,MEM,points,1,1,0,few,high,20.5,21.7,21.7,22.8,6.3,6,32.7,1,-1.1999999999999993,-1.1999999999999993,1.1000000000000014,-0.19047619047619038,26,train,2025-11-02
8741,Brandon Ingram,11/2/25,MEM,pr,1,1,0,few,high,25.5,27.3,27.3,27.8,,6,32.7,1,-1.8000000000000007,-1.8000000000000007,0.5,,33,train,2025-11-02
8740,Brandon Ingram,11/2/25,MEM,pra,1,1,0,few,high,20.5,31.2,31.2,31.8,,6,32.7,1,-10.7,-10.7,0.6000000000000014,,37,train,2025-11-02
8743,Brandon Ingram,11/2/25,MEM,ra,1,1,0,few,high,9.5,9.5,9.5,9.0,,6,32.7,1,0.0,0.0,-0.5,,11,train,2025-11-02
